StichtagDatJahr,DatenstandCd,HalterId,AlterV10Cd,AlterV10Lang,AlterV10Sort,SexCd,SexLang,SexSort,KreisCd,KreisLang,KreisSort,QuarCd,QuarLang,QuarSort,Rasse1Text,Rasse2Text,RasseMischlingCd,RasseMischlingLang,RasseMischlingSort,RassentypCd,RassentypLang,RassentypSort,GebDatHundJahr,AlterVHundCd,AlterVHundLang,AlterVHundSort,SexHundCd,SexHundLang,SexHundSort,HundefarbeText,AnzHunde
2023,P,94977,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Chesapeake Bay Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2017,5,5-Jährige,5,2,weiblich,2,braun,1
2023,P,95005,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,hellbraun/weiss,1
2023,P,95007,40,40- bis 49-Jährige,5,2,weiblich,2,1,Kreis 1,1,14,City,14,Appenzeller Sennenhund,Collie,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,14,14-Jährige,14,1,männlich,1,braun,1
2023,P,95034,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Zwergschnauzer,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,95047,50,50- bis 59-Jährige,6,2,weiblich,2,6,Kreis 6,6,61,Unterstrass,61,Irish Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2010,12,12-Jährige,12,1,männlich,1,rot,1
2023,P,95066,40,40- bis 49-Jährige,5,1,männlich,1,8,Kreis 8,8,81,Seefeld,81,Weimaraner,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,2,weiblich,2,silber,1
2023,P,95086,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Mops,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,2,weiblich,2,beige,1
2023,P,95103,70,70- bis 79-Jährige,8,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Deutscher Schäferhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,schwarz/braun,1
2023,P,95124,60,60- bis 69-Jährige,7,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Flat Coated Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,schwarz,1
2023,P,95210,60,60- bis 69-Jährige,7,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,braun,1
2023,P,95256,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Afghanischer Windhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2008,14,14-Jährige,14,1,männlich,1,creme,1
2023,P,95256,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Afghanischer Windhund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,creme,1
2023,P,95256,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Pinscher,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,hellbraun,1
2023,P,95281,30,30- bis 39-Jährige,4,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,beige,1
2023,P,95353,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,tricolor,1
2023,P,95371,40,40- bis 49-Jährige,5,1,männlich,1,8,Kreis 8,8,81,Seefeld,81,Golden Retriever,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2016,6,6-Jährige,6,2,weiblich,2,schwarz,1
2023,P,95401,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,schwarz/braun,1
2023,P,95418,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Pinscher,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2012,10,10-Jährige,10,2,weiblich,2,beige,1
2023,P,95438,999,Unbekannt,99,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,1,männlich,1,schwarz,1
2023,P,95449,50,50- bis 59-Jährige,6,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Whippet,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2022,0,0-Jährige,0,1,männlich,1,schwarz,1
2023,P,95451,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Kurzhaar Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,95504,40,40- bis 49-Jährige,5,2,weiblich,2,3,Kreis 3,3,31,Alt-Wiedikon,31,Papillon,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,tricolor,1
2023,P,95512,70,70- bis 79-Jährige,8,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,6,6-Jährige,6,2,weiblich,2,schwarz/weiss,1
2023,P,95560,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Beagle,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2013,9,9-Jährige,9,1,männlich,1,tricolor,1
2023,P,95590,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,tricolor,1
2023,P,95590,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Weimaraner,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,grau,1
2023,P,95590,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Zwergpinscher,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,8,8-Jährige,8,1,männlich,1,schwarz/braun/weiss,1
2023,P,95619,50,50- bis 59-Jährige,6,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,fauve,1
2023,P,95638,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Flat Coated Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,schwarz,1
2023,P,95641,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,52,Escher Wyss,52,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,1,männlich,1,gestromt,1
2023,P,95651,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Tibet Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,2,weiblich,2,zobel/weiss,1
2023,P,95656,40,40- bis 49-Jährige,5,1,männlich,1,9,Kreis 9,9,92,Altstetten,92,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2014,8,8-Jährige,8,1,männlich,1,gestromt,1
2023,P,95680,80,80- bis 89-Jährige,9,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Schweizer Niederlaufhund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,rot/weiss,1
2023,P,95722,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Shetland Sheepdog,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,1,männlich,1,zobel,1
2023,P,95751,40,40- bis 49-Jährige,5,1,männlich,1,10,Kreis 10,10,101,Höngg,101,Labrador Retriever,Pudel,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2021,1,1-Jährige,1,1,männlich,1,caramel,1
2023,P,95759,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,1,männlich,1,grau/schwarz,1
2023,P,95759,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,schwarz/grau/weiss,1
2023,P,95773,50,50- bis 59-Jährige,6,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Bichon frisé,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2004,18,18-Jährige,18,1,männlich,1,weiss,1
2023,P,95820,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,81,Seefeld,81,Foxterrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,tricolor,1
2023,P,95824,60,60- bis 69-Jährige,7,1,männlich,1,8,Kreis 8,8,82,Mühlebach,82,Labrador Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,1,männlich,1,schwarz,1
2023,P,95846,60,60- bis 69-Jährige,7,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Zwergspitz,Pomeranian,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2017,5,5-Jährige,5,2,weiblich,2,sable,1
2023,P,95849,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Golden Retriever,Labrador Retriever,2,"Mischling, beide Rassen bekannt",2,I,Rassentypenliste I,2,2008,14,14-Jährige,14,2,weiblich,2,schwarz,1
2023,P,95895,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,74,Witikon,74,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,1,männlich,1,tricolor,1
2023,P,95911,60,60- bis 69-Jährige,7,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,Saluki,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2004,18,18-Jährige,18,1,männlich,1,creme,1
2023,P,95939,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Parson Russell Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,tricolor,1
2023,P,95999,50,50- bis 59-Jährige,6,2,weiblich,2,4,Kreis 4,4,42,Langstrasse,42,Border Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,braun/weiss,1
2023,P,96104,80,80- bis 89-Jährige,9,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Shetland Sheepdog,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2011,11,11-Jährige,11,2,weiblich,2,sable,1
2023,P,96209,40,40- bis 49-Jährige,5,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Rhodesian Ridgeback,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2011,11,11-Jährige,11,2,weiblich,2,red-wheaten,1
2023,P,96261,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Bolonka Zwetna,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,weiss/schwarz,1
2023,P,96262,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Bichon frisé,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,1,männlich,1,weiss,1
2023,P,96349,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,24,Enge,24,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,1,männlich,1,braun,1
2023,P,96384,30,30- bis 39-Jährige,4,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Havaneser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,braun/weiss,1
2023,P,96422,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,schwarz,1
2023,P,96444,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,1,männlich,1,braun,1
2023,P,96469,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2014,8,8-Jährige,8,1,männlich,1,schwarz/braun,1
2023,P,96515,60,60- bis 69-Jährige,7,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,schwarz/braun,1
2023,P,96522,50,50- bis 59-Jährige,6,1,männlich,1,9,Kreis 9,9,91,Albisrieden,91,Terrier,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,K,Kleinwüchsig,1,2014,8,8-Jährige,8,1,männlich,1,beige,1
2023,P,96527,70,70- bis 79-Jährige,8,1,männlich,1,7,Kreis 7,7,72,Hottingen,72,Bergamasker,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2014,8,8-Jährige,8,1,männlich,1,red merle,1
2023,P,96541,70,70- bis 79-Jährige,8,1,männlich,1,11,Kreis 11,11,111,Affoltern,111,English Setter,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2013,9,9-Jährige,9,2,weiblich,2,blauschimmel,1
2023,P,96549,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Zwergpinscher,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,braun,1
2023,P,96686,30,30- bis 39-Jährige,4,1,männlich,1,5,Kreis 5,5,51,Gewerbeschule,51,American Staffordshire Terrier,Keine,1,Rassehund,1,II,Rassentypenliste II,3,2008,14,14-Jährige,14,2,weiblich,2,braun/weiss,1
2023,P,96840,40,40- bis 49-Jährige,5,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,schwarz/weiss,1
2023,P,96855,70,70- bis 79-Jährige,8,1,männlich,1,6,Kreis 6,6,61,Unterstrass,61,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,braun/weiss,1
2023,P,96939,50,50- bis 59-Jährige,6,1,männlich,1,8,Kreis 8,8,83,Weinegg,83,Galgo Espanol,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,weiss,1
2023,P,96947,50,50- bis 59-Jährige,6,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Flat Coated Retriever,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,schwarz,1
2023,P,96975,50,50- bis 59-Jährige,6,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,blue/tan,1
2023,P,97013,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Welsh Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,1,männlich,1,black/tan,1
2023,P,97014,50,50- bis 59-Jährige,6,1,männlich,1,4,Kreis 4,4,42,Langstrasse,42,Französische Bulldogge,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,1,männlich,1,blue/merle,1
2023,P,97062,40,40- bis 49-Jährige,5,2,weiblich,2,2,Kreis 2,2,21,Wollishofen,21,Parson Jack Russell Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,tricolor,1
2023,P,97076,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,Parson Russell Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2020,2,2-Jährige,2,2,weiblich,2,schwarz/weiss,1
2023,P,97076,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,73,Hirslanden,73,West Highland White Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2008,14,14-Jährige,14,2,weiblich,2,weiss,1
2023,P,97135,50,50- bis 59-Jährige,6,2,weiblich,2,9,Kreis 9,9,91,Albisrieden,91,Boston Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,2,weiblich,2,schwarz/weiss,1
2023,P,97179,70,70- bis 79-Jährige,8,1,männlich,1,12,Kreis 12,12,121,Saatlen,121,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2008,14,14-Jährige,14,2,weiblich,2,weiss,1
2023,P,97279,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Zwergpudel,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,2,weiblich,2,creme,1
2023,P,97398,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,merle,1
2023,P,97427,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,schwarz/weiss,1
2023,P,97427,30,30- bis 39-Jährige,4,1,männlich,1,11,Kreis 11,11,119,Seebach,119,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,weiss/schwarz,1
2023,P,97442,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,34,Sihlfeld,34,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2016,6,6-Jährige,6,2,weiblich,2,beige/weiss,1
2023,P,97598,40,40- bis 49-Jährige,5,1,männlich,1,2,Kreis 2,2,21,Wollishofen,21,Schäfer,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2012,10,10-Jährige,10,2,weiblich,2,braun/schwarz,1
2023,P,97607,60,60- bis 69-Jährige,7,1,männlich,1,3,Kreis 3,3,31,Alt-Wiedikon,31,Dogo Canario,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2016,6,6-Jährige,6,1,männlich,1,braun gestromt,1
2023,P,97609,30,30- bis 39-Jährige,4,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2015,7,7-Jährige,7,2,weiblich,2,schwarz/braun,1
2023,P,97723,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,71,Fluntern,71,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,braun/schwarz,1
2023,P,97736,40,40- bis 49-Jährige,5,2,weiblich,2,10,Kreis 10,10,101,Höngg,101,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2021,1,1-Jährige,1,2,weiblich,2,schwarz/weiss,1
2023,P,97743,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Malteser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,weiss,1
2023,P,97769,60,60- bis 69-Jährige,7,1,männlich,1,7,Kreis 7,7,71,Fluntern,71,Bayerischer Gebirgsschweisshund,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,hirschrot,1
2023,P,97804,60,60- bis 69-Jährige,7,2,weiblich,2,7,Kreis 7,7,72,Hottingen,72,Jack Russel Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2012,10,10-Jährige,10,1,männlich,1,weiss/braun,1
2023,P,97876,40,40- bis 49-Jährige,5,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Zwergschnauzer,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,2,weiblich,2,grau,1
2023,P,97925,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Dachshund,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2006,16,16-Jährige,16,2,weiblich,2,dunkelbraun,1
2023,P,97926,70,70- bis 79-Jährige,8,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Vizsla,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2009,13,13-Jährige,13,2,weiblich,2,braun,1
2023,P,97953,70,70- bis 79-Jährige,8,2,weiblich,2,8,Kreis 8,8,82,Mühlebach,82,Bolonka Zwetna,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2022,0,0-Jährige,0,2,weiblich,2,schoko,1
2023,P,97988,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Yorkshire Terrier,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2015,7,7-Jährige,7,2,weiblich,2,schwarz/braun,1
2023,P,98068,60,60- bis 69-Jährige,7,2,weiblich,2,12,Kreis 12,12,121,Saatlen,121,Rehpinscher,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,rehbraun,1
2023,P,98164,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Parson Jack Russell Terrier,Mops,2,"Mischling, beide Rassen bekannt",2,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,gestromt,1
2023,P,98164,40,40- bis 49-Jährige,5,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Schäfer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2015,7,7-Jährige,7,1,männlich,1,weiss,1
2023,P,98170,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Australian Shepherd,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2019,3,3-Jährige,3,1,männlich,1,schwarz/weiss,1
2023,P,98224,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,1,männlich,1,creme,1
2023,P,98224,30,30- bis 39-Jährige,4,2,weiblich,2,9,Kreis 9,9,92,Altstetten,92,Chihuahua,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2018,4,4-Jährige,4,2,weiblich,2,creme,1
2023,P,98225,50,50- bis 59-Jährige,6,2,weiblich,2,11,Kreis 11,11,111,Affoltern,111,Whippet,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2020,2,2-Jährige,2,2,weiblich,2,dunkel gestromt,1
2023,P,98229,60,60- bis 69-Jährige,7,2,weiblich,2,6,Kreis 6,6,63,Oberstrass,63,Sheltie,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2019,3,3-Jährige,3,1,männlich,1,sable/white,1
2023,P,98235,60,60- bis 69-Jährige,7,2,weiblich,2,10,Kreis 10,10,102,Wipkingen,102,Riesenschnauzer,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2012,10,10-Jährige,10,1,männlich,1,schwarz,1
2023,P,98257,70,70- bis 79-Jährige,8,1,männlich,1,2,Kreis 2,2,24,Enge,24,Breton,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2013,9,9-Jährige,9,2,weiblich,2,braun/weiss,1
2023,P,98294,50,50- bis 59-Jährige,6,2,weiblich,2,7,Kreis 7,7,74,Witikon,74,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2010,12,12-Jährige,12,2,weiblich,2,weiss/beige,1
2023,P,98300,50,50- bis 59-Jährige,6,2,weiblich,2,3,Kreis 3,3,33,Friesenberg,33,Havaneser,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2017,5,5-Jährige,5,2,weiblich,2,tricolor,1
2023,P,98311,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Sheltie,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,sable,1
2023,P,98321,60,60- bis 69-Jährige,7,2,weiblich,2,11,Kreis 11,11,115,Oerlikon,115,Collie,Keine,1,Rassehund,1,I,Rassentypenliste I,2,2018,4,4-Jährige,4,1,männlich,1,sable/white,1
2023,P,98331,60,60- bis 69-Jährige,7,2,weiblich,2,4,Kreis 4,4,44,Hard,44,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,K,Kleinwüchsig,1,2019,3,3-Jährige,3,2,weiblich,2,beige/weiss,1
2023,P,98337,50,50- bis 59-Jährige,6,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Collie,Unbekannt,3,"Mischling, sekundäre Rasse unbekannt",3,I,Rassentypenliste I,2,2015,7,7-Jährige,7,2,weiblich,2,beige/schwarz,1
2023,P,98337,50,50- bis 59-Jährige,6,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2008,14,14-Jährige,14,2,weiblich,2,braun,1
2023,P,98337,50,50- bis 59-Jährige,6,1,männlich,1,12,Kreis 12,12,122,Schwamendingen-Mitte,122,Unbekannt,Unbekannt,4,"Mischling, beide Rassen unbekannt",4,I,Rassentypenliste I,2,2012,10,10-Jährige,10,1,männlich,1,weiss/braun,1
2023,P,98345,70,70- bis 79-Jährige,8,2,weiblich,2,11,Kreis 11,11,119,Seebach,119,Bichon frisé,Keine,1,Rassehund,1,K,Kleinwüchsig,1,2009,13,13-Jährige,13,1,männlich,1,weiss,1
